src_port,dst_port,protocol,packet_length,packet_count,duration,window_size,ack_count,syn_count,rst_count,psh_count,urg_count,fin_count,flow_rate,bytes_in,bytes_out,attack_type
14916,443,17,464.7600618954615,9,25.488558615874982,11517,3,0,0,3,0,2,81.41698911879116,1272.954794781596,390.25560083421084,Normal
21941,25,17,1020.2237966164137,5,27.794819764634873,55315,6,2,0,3,0,0,156.7011548808503,1601.707868020711,482.1867273804864,Normal
4612,80,17,169.6564164846044,3,0.6027685041338275,34553,2,2,0,1,0,0,84.67077789665,416.7615348698623,490.72652418821053,Normal
21265,22,17,696.5448342769055,6,4.021421997674617,64295,2,3,0,3,0,1,130.53997581363618,736.7157206292911,204.49952175950693,Normal
63658,80,6,855.9160325103387,5,24.102381664721953,38168,2,1,0,2,0,1,100.40473352186805,760.6585292202428,579.2360883744966,Normal
22830,80,17,472.37679651831303,6,36.6837145103519,29638,2,1,0,1,0,0,123.38043548203494,802.9769216350394,723.3613272599266,Normal
61508,80,17,414.91241514890464,6,19.491729058957795,47840,2,2,0,1,0,0,150.75983693979165,1078.901051085507,819.2877203263531,Normal
35254,443,6,946.9387079971548,1,20.10502949857678,63935,4,0,1,1,0,2,92.56209062871646,392.1754867427072,560.4617878068331,Normal
20435,80,17,494.3559071185922,5,1.7077299840004991,56043,1,0,0,0,0,0,103.49622634768423,697.9784525711013,680.3352087990281,Normal
54290,80,17,548.1784182380288,10,2.477363874043122,62519,3,0,0,2,0,0,117.86910513395459,1128.6605242922258,834.0008978231783,Normal
16514,25,17,541.4458463637692,6,10.175910622024652,4942,1,2,0,3,0,0,62.040656760715116,756.6519669026748,998.1641744316313,Normal
40123,443,17,1316.1846206480236,6,1.4849929702136797,43971,2,0,0,1,0,1,79.17379113042583,1103.5283838635185,226.0033570115993,Normal
6441,80,17,510.0307686507668,3,7.370323180402326,45501,2,1,0,1,0,1,131.33151888185205,1684.34280613754,752.216200714933,Normal
49166,25,17,135.33597362750703,5,0.5106337974485385,36040,1,1,0,1,0,0,97.44410271396396,870.3063781223107,521.7603892444462,Normal
36621,80,6,912.6071570194508,10,11.495933632956365,46033,4,1,0,5,0,0,112.0769611669207,935.0709395632034,146.62152169895728,Normal
39131,22,17,585.0977158760536,4,2.9217847131118417,2540,3,1,0,3,0,0,91.24686054195318,920.9135663808651,256.28361036942124,Normal
2940,25,6,281.2360421127673,5,14.44288377800831,34805,5,2,0,2,0,0,180.52173446102842,457.1261556492616,693.3859753291251,Normal
36494,25,17,896.9941363734824,3,1.0363271108880447,40832,5,0,0,4,0,1,70.73573560291912,1132.2948029723216,402.7265528694566,Normal
63917,80,17,954.9729181624368,4,13.258053942782752,2993,6,2,0,2,0,3,104.5164110069107,2258.8878640346097,657.1541514469518,Normal
8603,22,6,692.1616277064071,8,1.2037676400725585,8920,2,1,0,4,0,0,88.65495225226066,1116.1430644100376,263.1896448355172,Normal
4011,80,17,482.3020909417317,3,5.106248127900821,56585,1,0,0,1,0,1,28.13039779084251,733.6242829719508,629.0113195794628,Normal
20511,25,17,904.8101986319127,3,7.653529286011066,35576,4,1,0,1,0,0,104.17805998155961,1304.6476809499597,17.373258055757162,Normal
52582,80,6,598.9872235588805,5,3.3439226845781898,5926,3,1,0,3,0,0,110.27895689624364,854.1717815815664,553.4729963825642,Normal
16916,80,17,491.8734341797144,6,11.928925664323469,19658,1,2,0,0,0,0,86.85479579761594,738.9014104552501,295.6129935926107,Normal
47500,25,6,-19.608030742631627,9,0.6058731817324692,36228,2,1,0,0,0,0,120.99001279355,1076.8625517212542,474.5449527118352,Normal
49927,443,17,270.3529380873534,6,5.556098120824755,38882,6,1,0,2,0,0,105.14881144404482,356.2016418107901,1014.3933849166893,Normal
56415,80,17,364.22047989349164,3,9.280907424700876,10092,4,1,0,1,0,0,51.159049259190404,582.050194422731,904.8686071284181,Normal
33429,22,6,733.7588030720223,8,17.202740087198677,52775,4,0,0,2,0,1,104.3277426090268,1032.218893069112,255.52666341954614,Normal
35750,443,6,827.1276341088403,6,15.450782486369425,17832,3,1,0,5,0,1,130.40039215275976,1099.2432049400174,298.0746789851271,Normal
4075,22,6,525.3702348454109,4,23.696016531565938,6245,5,2,0,1,0,0,100.64744448945676,260.6224985381209,52.6703469310271,Normal
35883,25,17,-47.35475998426193,3,20.93567012205873,33021,7,0,0,1,0,0,143.52387085877768,1094.4869650480853,957.8380976901647,Normal
53753,80,6,868.9435533939102,5,6.965058878385624,62895,3,2,0,2,0,0,114.36659283407792,378.8275338700789,305.2155046573489,Normal
11125,80,6,900.5436083706433,5,22.36206941208094,46732,1,3,0,2,0,1,86.15580152391888,1998.5642137177997,443.94219681818527,Normal
14078,443,6,516.726757633097,5,2.1989083779981975,23642,8,1,0,1,0,0,119.39142692794631,1008.778085436004,458.9951580910665,Normal
23390,22,6,1026.581942476818,5,5.855772266906763,25915,3,4,1,1,0,0,101.68116465026623,755.4821395098423,563.1406426035182,Normal
61775,80,17,754.0834701718911,6,4.927599486915817,59614,2,1,0,1,0,0,140.3072992887776,1941.2560548728206,806.8671263818121,Normal
20401,25,6,519.7345512259823,2,1.1663673431929018,4541,0,0,0,2,0,0,118.72645223611455,1408.943584834031,509.5949028508063,Normal
40484,80,6,498.504747643436,9,7.022724344907649,33204,3,1,0,2,0,1,71.33600676715074,1658.763825480651,926.6253401123294,Normal
4963,443,6,520.0554345833731,3,37.28964397035448,54926,1,0,0,0,0,0,118.68045402724998,574.0155451937013,613.2168094012184,Normal
53886,80,6,230.3080451041859,5,25.788351177175034,37342,5,2,0,2,0,1,114.04636322659505,1590.3281708471122,266.3382067220434,Normal
48666,443,6,387.5385612065163,6,6.574153850756038,50249,3,0,0,0,0,1,121.02624324965302,1700.8418647217654,488.90104158349305,Normal
15106,22,17,575.9482701969343,8,0.8660381099981516,22436,2,0,0,1,0,2,87.0783201669175,2455.8485971644777,463.47400942984086,Normal
46346,22,17,330.07202459622897,4,10.970359452111362,7061,1,1,0,0,0,0,108.72546965278976,1210.1896338874749,634.5885519163053,Normal
28646,443,17,582.4784934798334,5,13.978277894275156,8740,4,3,0,4,0,0,125.41530236613026,1641.8515724509607,520.2863746311348,Normal
63310,443,6,428.8680439034122,8,8.751263643774491,39687,2,0,0,0,0,0,142.7398022252755,516.7919412822763,654.3588833480395,Normal
62322,25,17,314.2595722284525,6,2.426989559274742,23811,6,2,0,0,0,0,90.34588581212219,387.4603992538317,845.2133438243758,Normal
36447,80,17,615.7884601322735,6,1.2028185740119868,40210,1,1,0,2,0,1,113.64381718150614,1416.5002563448181,691.5862460646872,Normal
62624,80,17,462.3578286857217,5,7.76398165716242,18674,6,1,0,0,0,0,83.12585300678646,793.9315635102116,455.0340845095316,Normal
7411,80,17,904.2234476026531,5,9.429116841536167,46171,3,0,0,2,0,0,124.79836173072489,664.5172123651395,277.6039030313726,Normal
37041,25,6,315.4931111986508,9,15.44338925340073,49038,3,1,0,0,0,0,89.67059670733553,1253.8190736199963,347.1033619555998,Normal
40794,25,17,756.8159219812036,2,12.68953451426571,18948,1,0,0,3,0,0,95.4632461280953,1080.5444923349698,289.1945750073478,Normal
4208,443,17,559.4623930642333,3,0.5830137048964671,37795,3,1,0,1,0,2,103.45831808857757,1978.3011730861897,400.3278893229544,Normal
39803,25,6,884.2249427130262,9,2.643585672203683,24469,1,1,0,3,0,0,99.45880901931491,1285.8036938726123,700.0743801628394,Normal
1282,80,17,738.9257518515792,7,8.365212943378907,16382,2,0,2,0,0,0,100.87914561914141,1178.6534437516668,187.20817956649233,Normal
63096,25,6,539.1385218951874,3,11.178683430012075,40781,1,2,0,2,0,0,107.082494289566,1610.818221069684,316.3530502468843,Normal
56184,22,17,220.42845978321122,4,1.6468027616903913,23356,1,1,0,3,0,1,95.24888543774914,1722.114058085141,750.2907032979429,Normal
55383,25,6,373.4418412972565,2,5.5030707940274,60918,2,1,0,1,0,0,132.87447010857178,1031.522426599812,906.1077101124034,Normal
30098,25,6,971.5764975705572,7,17.831496577631942,10721,5,2,0,5,0,0,50.94278368816688,802.5081731573446,42.01609036987685,Normal
39579,443,17,416.86686882117044,3,9.280652063656715,47259,3,0,0,3,0,0,93.32040246127262,783.8813820975397,405.1215450525933,Normal
61920,443,17,345.5120172847193,5,7.376036013171992,63041,5,1,0,2,0,0,78.01206919190032,747.9484058670496,472.24257876451617,Normal
9723,443,17,331.8634593337165,8,37.7953968420595,64932,2,3,0,2,0,0,152.9304290512257,664.7554898793383,462.556050968719,Normal
49704,443,17,444.0347332293899,6,13.197226564669897,61750,4,0,0,2,0,0,95.00083223322801,1113.0268080415083,425.72895655616543,Normal
1758,80,17,196.54781084718417,2,3.3478526049945874,44288,3,1,0,1,0,2,73.66079945149596,456.3911946792522,378.2442632370347,Normal
46916,25,17,276.3765691494966,4,8.968877253987015,17581,2,0,0,2,0,1,78.89614638219317,817.1913517560745,161.69326973478326,Normal
61902,80,6,250.94291885956858,3,0.7962015503446949,39937,3,1,0,1,0,0,75.36973090773765,1918.522218972476,553.063676689651,Normal
36720,25,6,630.5540504025679,5,22.409433550254754,57381,3,0,0,1,0,1,97.03296072297877,983.2951459640418,473.17505992485826,Normal
55015,22,6,427.35220385422974,4,6.721419223650932,24265,0,2,0,1,0,1,60.68146092781639,1080.4261784224243,519.2697622091183,Normal
53206,22,17,571.2838658656804,4,16.608804301443932,40119,4,0,0,2,0,0,85.7461783550226,682.3063886818304,482.44180113572395,Normal
49230,80,6,343.4983842184412,6,34.074525364946005,53249,1,0,1,3,0,1,61.89238580718837,114.6419811521788,710.4245446766121,Normal
37217,25,6,670.4127117906614,4,3.334146842882859,30103,2,0,0,4,0,0,138.66388575407615,1197.851117860226,531.0294382444578,Normal
55442,80,17,140.26733098327134,9,16.38847222713719,60463,4,2,0,1,0,0,63.84398490300233,835.9734363809449,407.11653747827995,Normal
29295,22,17,352.3745932612758,0,9.156102799116765,58573,2,0,0,2,0,0,135.72880469390887,1257.6721582438493,403.7821728450481,Normal
38915,25,17,512.1967339704768,4,1.4597845336793402,30856,0,1,0,2,0,0,102.85278025362922,1458.282386612962,359.5716784520056,Normal
17055,25,6,377.12365807316417,4,24.754259120781143,33280,0,0,1,2,0,0,141.57634301100575,844.8996361578442,511.442771864963,Normal
21325,22,17,905.658686468827,3,5.479950396522128,64145,4,1,0,3,0,0,87.7457589171961,1099.4958376367676,550.236702244394,Normal
54129,25,17,526.2107710063385,6,17.957013093388166,65298,3,0,0,2,0,0,115.68349430637687,1016.0147869158641,971.9716892018816,Normal
8116,443,6,69.19671535125764,5,13.702625742615016,53209,2,0,0,0,0,0,85.31479953704743,2397.373070615249,530.912194580562,Normal
27310,80,6,164.5048397964518,3,18.090738038762222,55939,2,2,0,1,0,1,143.93598376563443,1559.9813500404018,950.1231872336186,Normal
51522,443,6,645.3402201722292,4,4.862605853476887,34926,2,2,0,2,0,0,110.54262306378875,2310.1982666747995,554.2610735359665,Normal
59781,22,17,548.8644092417309,3,3.4378540031433436,853,2,0,0,2,0,1,9.654489106104876,-603.3317796931537,299.76828093675965,Normal
30727,443,17,855.9119622494065,3,11.863974514816968,24208,4,1,0,3,0,0,127.6039690904695,1554.2712096581968,226.57008953462292,Normal
7696,80,17,199.67225970736166,4,32.218395344823676,52957,6,0,0,2,0,0,151.8160928701435,1037.9925835647698,568.1983142159081,Normal
3663,25,17,186.38441851781323,4,1.6195371915691705,27576,8,0,0,1,0,0,58.88460453537418,1198.2044065799364,785.5677766447498,Normal
48664,80,6,410.977880994129,5,23.05765454102014,30695,1,1,0,1,0,0,64.99159482638782,1240.51319646162,659.7072475698437,Normal
31876,22,17,535.702898470603,3,10.658407127386448,9301,0,2,0,0,0,0,69.1509731940157,1143.492866865194,647.4204216373028,Normal
10456,22,6,862.8298438554364,7,3.1623090960225113,28653,5,0,0,5,0,0,107.62089878925276,1212.9399634559877,364.7802994506769,Normal
53539,80,17,684.035395001535,8,7.705271616177316,65437,3,0,0,2,0,0,127.38530105504486,1768.2517259251276,887.741152357737,Normal
10809,22,6,338.7505860032119,8,21.383643123841722,21910,5,1,0,2,0,1,94.48364530219047,1002.3608756698917,436.2159882914385,Normal
20025,22,17,165.0230154734889,6,7.295984084131518,22974,10,1,0,3,0,1,94.04084752358999,1815.0857194068271,819.4970905222333,Normal
26246,443,6,429.1339928737036,2,3.259217187603965,13156,2,0,0,2,0,2,82.9082330351813,763.9676940988998,755.691724573767,Normal
42947,22,17,871.1092904458242,2,21.4980795332332,18397,2,0,0,0,0,0,90.77931313160845,1827.348113412354,570.900346835545,Normal
37996,22,17,211.95904592972323,2,10.903347867538063,56453,2,1,0,1,0,0,110.65462110438932,1176.567977350754,614.884225092843,Normal
11661,22,6,533.9515034748198,8,0.47619666825769624,20843,1,1,0,4,0,1,71.97283695368387,-5.568419712986724,1003.7558873024441,Normal
18555,25,6,742.7552070981503,5,10.150265696971147,56033,1,0,0,3,0,0,106.30192926318395,1544.5169976186323,458.7060430324223,Normal
19918,80,6,459.57616689267456,7,14.627235221150972,39965,2,0,1,1,0,1,60.55842755509388,1930.1000883978163,440.3804746184587,Normal
35689,443,17,421.22765162254086,9,3.6758223503843626,59764,2,2,0,1,0,0,134.7403284038625,2158.4180982435555,210.16075351565627,Normal
33143,443,6,679.232270224072,8,4.974393614081968,8127,4,0,0,2,0,0,135.02723066103567,610.7362666994105,374.04255580953145,Normal
3613,22,17,565.8046880945146,5,3.6723571348450577,33311,6,1,0,0,0,0,115.16877099379137,-47.78769974764214,402.5565288099306,Normal
27347,22,17,693.7006596173446,3,16.163411020688386,22551,2,1,0,1,0,2,60.77793139317771,1573.5243446334873,514.1487174278874,Normal
8553,80,17,766.6849260824363,6,1.1400279609444364,28493,3,0,0,2,0,0,94.71825465422393,465.93684248433885,172.50912056668506,Normal
40295,25,6,244.23623552013976,7,1.3353311627655637,59945,4,1,0,3,0,0,147.35960922367585,460.1440671315912,635.7374583633685,Normal
59183,443,17,881.0734234380411,4,2.9704418429032,63204,5,0,0,0,0,0,37.81678030309716,1081.374840735836,503.4328257129206,Normal
19327,25,6,406.8445747412866,3,1.8631282584042563,17716,4,0,0,1,0,1,126.10204180312974,1669.9306466073695,158.0998735672058,Normal
50414,25,6,301.8797216073165,4,29.50617780557954,51397,1,1,0,0,0,0,123.10676546266994,1025.122596980212,718.115420321105,Normal
63805,22,17,600.5158356673397,5,10.8328740034984,16893,4,1,0,1,0,0,100.54166385641423,1316.1709503044597,565.5158676327093,Normal
56430,443,6,1095.2484095208406,4,15.689209232570104,57850,4,1,0,0,0,2,76.53130925257108,1386.2004906763657,665.9797963046051,Normal
17542,22,6,683.0940416527001,3,1.7086713364116939,5946,1,2,0,1,0,1,115.1851623586174,956.6808136080929,136.97546776908302,Normal
16653,443,6,746.1364865776916,9,8.964605456171428,52733,0,0,0,0,0,1,132.02030798741131,1049.091650006434,855.6739652529315,Normal
15516,22,6,586.678717108854,6,8.933228581570289,8371,3,1,0,1,0,0,98.28877077976277,887.698092024506,56.254534310157055,Normal
43448,22,6,267.2127762650408,2,20.313930188872504,47124,3,1,0,5,0,0,140.84845468366333,242.17269559940507,462.9222889911443,Normal
51575,80,6,453.55710719654655,7,1.9807647747235504,21571,2,2,0,1,0,1,76.27720949637848,1547.8195294789612,513.4286456689395,Normal
9534,22,6,388.73594253694705,6,40.517816657958065,63981,4,2,0,1,0,0,132.10992843347626,1067.8851495537047,593.0902309104054,Normal
36320,22,6,-182.9355795677501,1,1.4028958606133737,13259,5,2,0,0,0,0,104.55114653167763,1776.2236489902352,660.2336046726753,Normal
9897,25,17,308.2087331096783,8,27.172292602468588,45991,1,1,0,1,0,0,77.38601088779647,1259.9048574579015,102.55125140300248,Normal
60134,25,6,239.69580896914727,10,8.243441364764223,14021,4,0,0,0,0,1,65.11230178026743,461.761873397445,688.3004816830443,Normal
22803,25,17,-68.06265825658124,8,12.115526890974891,24925,6,2,0,2,0,0,102.42120009968298,476.0821826781182,491.67168509226366,Normal
11660,443,17,116.95463254660422,5,1.7077648924097977,65508,2,0,0,1,0,0,124.75233949435724,1176.869129565343,336.9129839282442,Normal
15512,443,6,950.7510569479358,5,1.8986060842364807,23089,5,2,0,3,0,1,98.8305427507124,1217.060128182998,419.0382250305131,Normal
21840,22,6,893.6675115365891,8,5.931799716648679,63926,2,3,1,3,0,0,124.4002563864054,458.46746507862326,174.15260145500764,Normal
56932,25,17,459.25082054479117,7,10.273582141511646,56829,4,1,0,4,0,1,104.3415717667477,374.1752258638727,828.917646500259,Normal
13778,22,6,156.52517612589395,5,3.0360556947246176,43022,4,2,0,1,0,1,86.41130383883616,652.0851672746189,235.56062109667874,Normal
17604,443,6,537.1863899363416,11,1.6367433049599684,32568,2,2,0,2,0,0,102.3171750617692,1614.0572972568807,558.437820644121,Normal
58936,443,6,160.084822539632,6,1.9432036841707523,15958,4,0,0,6,0,1,88.03727734116342,835.1260254214882,499.0941760635994,Normal
52108,80,6,1104.20112314106,2,14.688723707668403,21847,4,2,0,2,0,3,125.43746163254878,1002.9179597924281,426.5924762741381,Normal
12099,80,17,655.5249566036273,6,3.088742012674981,38581,3,1,0,1,0,0,121.56478193502791,97.76778392167671,291.0672782509919,Normal
31391,25,6,219.07710702652957,5,1.5030665195878845,28501,3,1,0,1,0,0,98.55149951770078,1518.3118399667185,565.0094359516813,Normal
3247,22,6,289.59999906043294,2,6.60910256463054,50790,3,1,0,2,0,2,50.16075072621826,1330.816902177398,482.25237293667624,Normal
37646,22,6,51.803088188047184,7,2.033999058990113,5204,4,3,0,3,0,0,67.99367776832537,864.5424387397195,194.5295315456882,Normal
3581,25,6,557.0877813553556,5,10.219225526269952,13185,4,2,0,0,0,0,115.57597503599871,1616.1651806813486,394.15482524932537,Normal
40095,22,17,555.662586082298,5,0.587349563545018,19688,7,0,0,1,0,2,70.56427838317109,1157.162571250928,372.4968225525563,Normal
13981,443,17,204.35709732349267,5,4.528266277847692,27045,1,1,0,4,0,1,110.61559472925252,1236.9712002377626,453.9130016613459,Normal
10763,22,6,745.5630767565144,2,11.720754810739741,48542,2,3,1,0,0,1,99.87945209656671,1440.207298908248,1127.2300387551716,Normal
25145,22,17,521.2450363945668,7,11.960371279078156,6909,2,1,1,1,0,1,110.71914917947763,2008.0038781588792,843.7449853359872,Normal
64025,25,6,816.3715008216623,4,11.379707887927403,25759,1,0,0,2,0,1,109.88273181508004,709.9841250866403,252.30578342391834,Normal
6476,22,17,353.0506760447056,10,5.1647135728786155,62367,1,0,0,3,0,0,126.85576502639537,755.2494315572426,334.81130831437565,Normal
40874,443,6,129.94906705486767,4,2.5452517801277685,65083,0,0,0,1,0,1,88.00635337447481,687.4373584106443,72.2596607930717,Normal
10977,80,6,205.8505325954235,6,8.686044745390443,57235,2,0,0,4,0,0,105.38139506115354,1515.9321239615792,681.5803576641481,Normal
48735,80,6,133.86699887348942,1,13.572996123022863,4344,2,0,0,3,0,0,72.0255826924199,1031.1347952255178,805.7400256936679,Normal
60978,22,17,698.5424534393023,6,15.911131448979994,9080,5,0,0,4,0,2,90.47259067434427,1951.2302981158623,36.73676663478756,Normal
8740,25,6,546.4085293525001,4,8.0342065546036,54561,4,3,0,4,0,0,69.97886572460897,474.4240593949671,579.3433036674294,Normal
59284,22,6,1115.1278440802885,5,5.55174409444378,6327,4,1,0,5,0,1,151.94951302128644,1568.9138022143852,447.04472936438054,Normal
48602,22,6,370.929746221408,6,26.62649297684204,61462,1,0,0,7,0,0,137.2810861378341,1366.0499141493933,1207.8891016722682,Normal
39557,443,17,636.4859372567204,9,1.215279507828527,45855,3,2,0,1,0,2,65.63013031052306,689.3665890713623,1032.7199384828627,Normal
40512,80,6,321.29149826452715,4,28.945266949970364,35380,2,0,0,5,0,1,71.93363817076849,386.1154114478959,143.7819926217644,Normal
61652,22,6,312.28821432077416,7,3.3623464950644277,51962,5,0,0,0,0,0,137.90127251548577,1189.1143784802903,311.6929960189718,Normal
62509,443,17,636.0968053641983,6,28.75712871426463,33276,6,1,0,2,0,1,70.61312010980117,1483.7985618849596,82.41551614357525,Normal
26305,443,6,598.2634237835866,2,1.4685969242767374,39998,1,0,0,2,0,0,72.70840466631692,949.4497197499477,512.6617216093862,Normal
1169,22,6,701.3237566841332,3,3.6706467271678567,43841,3,0,0,3,0,0,76.06234089678001,821.2741676608673,410.90605585711603,Normal
50772,25,17,350.29115415633476,4,8.658308603443366,7496,4,1,0,0,0,1,99.1585719782873,1488.9196365551654,473.54088313561266,Normal
44779,80,17,-184.9588809193582,2,3.5185107480125177,806,4,0,0,2,0,0,63.414255500974804,942.3082568744694,539.6068803164887,Normal
35813,22,17,602.7714710857417,7,9.797572970050885,25683,3,1,0,0,0,1,147.7840155742116,-30.44730214731544,-72.50612321017093,Normal
56040,443,17,732.9845786357389,5,21.189209830220666,51434,1,2,0,5,0,1,49.39842412401166,1736.7489377782704,434.95366903552105,Normal
62570,80,17,461.28503162710587,7,24.12743225674136,25236,2,1,0,3,0,0,118.77840735806828,1856.5245530283503,160.88137094648732,Normal
29146,22,6,496.3291320737652,3,6.689568296439042,60614,1,0,1,2,0,0,105.09892846108353,1113.5858081117542,851.0590683364712,Normal
44405,22,17,300.8360855393837,7,0.3741474084031391,32931,5,0,0,3,0,1,103.05419504765312,578.0120272228422,889.4367697688972,Normal
16701,443,17,425.922788886728,3,20.644016706014042,55194,2,1,0,3,0,0,102.14202366055486,828.4932088122055,402.86550421133023,Normal
5251,25,6,808.6684830107697,5,3.7369889215692154,3881,1,1,0,2,0,2,92.25791270660132,561.2155280516113,584.4561898382582,Normal
34763,22,17,98.91641622268583,6,1.0062689257032578,56798,4,0,0,0,0,0,125.93159242895328,590.8695890647416,944.2184133399788,Normal
42258,22,6,422.82400035007504,3,8.16009040581034,7145,1,2,0,3,0,2,110.61156547312625,1147.6873213434797,179.4860785936433,Normal
59952,443,17,622.48409572433,4,16.469655832228696,45791,4,0,0,2,0,1,57.47641618442145,1168.6178741274216,783.1335557753605,Normal
15158,25,17,439.65144527032817,5,11.792650635114299,27315,4,2,0,0,0,1,60.2094556055713,422.521442856921,764.590554635623,Normal
37334,80,6,375.17488452366035,6,0.7870730684135003,53855,4,1,0,1,0,0,132.0393847276959,1025.8888230052642,429.5109721650395,Normal
52308,443,6,520.5771792380897,8,19.132584666279058,15545,4,1,0,2,0,1,60.208010846612595,825.468701647771,220.692525218973,Normal
11927,22,17,889.5869208906308,7,1.8172404813002152,33247,3,1,0,1,0,1,60.901125945831645,372.15268906605957,511.74358275085575,Normal
13398,22,17,499.56818975605927,2,8.922847160507635,13556,1,1,0,1,0,1,126.54502017575763,1208.2318849325377,710.7697328118393,Normal
35807,443,17,520.3217988547369,5,13.115437098657425,58064,3,2,0,3,0,0,63.48463733507291,1369.7828556098589,-178.54588466911252,Normal
50903,80,6,694.3542319602491,4,17.67458609647891,16081,4,0,0,0,0,3,88.19479586040981,498.23133526141373,336.7639707943134,Normal
57524,443,17,610.0739856229111,7,3.4099948911199336,12127,0,2,0,2,0,1,95.08438419510271,1334.4858397859339,231.70897569804697,Normal
29534,25,6,828.9212788340326,6,4.800335284256911,2509,4,1,0,3,0,1,101.12586545643354,728.8887683934793,354.73253258176794,Normal
25430,22,17,351.63231931257474,5,0.8744906523575007,60891,2,1,0,1,0,1,137.47303673671686,2208.3761159336027,442.8552535796317,Normal
2913,80,6,395.53770744847714,4,16.130649669318775,58811,1,2,0,5,0,1,68.41694544946768,1515.2068466211292,217.9885558533672,Normal
22862,443,17,828.9654000713066,13,0.3071669840267877,51097,4,2,0,2,0,0,66.83298743860169,-186.6640992441669,732.6304444420543,Normal
19932,25,6,1202.963655618093,2,6.822415055485404,64096,3,0,0,2,0,0,137.94549707994955,1202.405866104738,125.93822444052057,Normal
28038,22,6,611.9589434344471,7,20.05305271804623,39568,3,1,1,1,0,0,124.97463010258781,1314.5780135723362,-25.06789986785259,Normal
3539,25,6,194.33006905127087,5,5.65164752316961,37572,3,1,0,3,0,0,84.67765866688045,1008.1861689292601,957.9295343608277,Normal
22320,80,6,486.9131374817826,6,3.6233995989551153,8011,4,2,0,2,1,1,73.99718353545101,1480.1451792443136,1126.6007184130954,Normal
14000,443,17,552.1911357232929,7,3.7878285058309444,30617,6,2,0,2,0,1,119.03115387831093,1473.511151297845,599.2242803664121,Normal
30118,80,17,944.7527815030012,1,1.171529045977167,52092,3,1,0,1,0,0,99.85374518191685,1480.1901122720612,893.7989065774882,Normal
55949,80,6,866.5061997782932,3,25.77875140321629,25111,2,2,0,2,0,0,105.41189814806582,1193.9237821101383,338.10630228949964,Normal
6779,443,6,474.032643378879,3,9.121761538111862,34269,3,0,0,0,0,0,109.541749389942,746.4918703559151,512.6955152983737,Normal
33518,25,6,876.4750305200173,5,7.602044330702408,41111,1,0,0,2,0,0,99.18500143913047,1464.9705356795514,458.7308883281024,Normal
34718,443,6,591.9522542357681,6,4.2793429590464305,13143,4,2,0,2,0,0,118.86063675944413,709.3357326655829,618.9614398719767,Normal
20003,80,17,1050.3926790663227,5,12.043687392321281,17964,5,2,1,2,0,0,124.39110891947269,1287.1017495789952,336.509377848487,Normal
25701,25,17,113.50178348094119,2,0.46948593811131045,59976,5,0,0,1,0,0,99.88437382938197,1513.7467952544766,616.5343690001025,Normal
58016,22,6,228.43094214677228,2,12.125168240377118,57860,3,1,0,1,0,0,77.88181825371716,1042.5854509682717,374.4077766435571,Normal
27295,22,6,545.3329488088791,10,3.7732640973323672,40044,4,3,0,2,0,1,79.52440251553458,768.546579055459,644.9017089852923,Normal
55637,25,6,378.0522096778824,4,10.098301036881711,18205,4,0,0,2,0,0,109.80414998257092,761.3214803071228,402.3092375996426,Normal
13876,22,17,637.201680216083,4,0.7868756566885549,25952,2,0,0,0,0,0,144.2992012530096,1097.1574708012986,588.4389442907042,Normal
56535,25,6,744.4607421623896,3,3.4514322237004786,53698,7,1,0,2,0,1,122.27201394397656,1575.3628265861862,716.7899887789704,Normal
2409,443,17,284.6082254563093,5,2.474100918966817,2990,2,0,0,2,0,0,50.6599549782647,778.4607092134437,536.3820588052654,Normal
16334,443,6,496.0676930163467,4,1.240952484431206,65518,2,1,0,2,0,0,138.74155211183154,848.8287765525388,654.3691816092004,Normal
31282,25,6,254.9031121019911,3,29.810592843828903,3287,5,2,0,4,0,0,97.20404733810695,-88.24670448632673,257.8726090062284,Normal
54144,80,17,909.4565863721175,8,2.97216164649736,60586,3,0,0,2,0,0,79.75667454749029,1775.3807080469373,331.09048480282206,Normal
60150,443,17,451.885361317194,8,2.4053358915356817,45947,1,2,0,3,0,0,112.85651610938764,620.3242871117338,389.40413939406045,Normal
9577,25,17,178.7143749002284,1,0.9336771068911549,52601,2,1,0,2,0,0,111.20520990424859,1724.7332928128849,-163.76716798935627,Normal
16969,80,17,1150.1282463026077,8,2.1529637911970734,43973,1,0,0,0,0,1,129.3892884905579,408.20648152199476,-31.372997678311094,Normal
6873,25,17,389.053561693298,1,12.527426034006105,51928,5,0,0,0,0,0,69.27507090932764,971.6118442590513,356.56312961244174,Normal
2647,80,6,354.67539889741715,4,4.897028243422051,52364,4,0,0,0,0,2,134.24828051313872,839.6173105507071,749.174806181835,Normal
5313,22,6,160.97708908090016,7,14.173698949416476,28091,4,0,0,2,0,0,80.28533453941078,853.5309142686078,422.68089591204125,Normal
20026,22,6,834.8235191376743,4,3.3850677773462765,27261,2,1,0,4,0,0,101.61753393294119,793.7468439471478,792.8897876786432,Normal
6301,443,6,208.57888307991743,7,3.1788055029928186,43653,5,0,1,3,0,0,85.61694518450983,700.846389661662,448.837586506167,Normal
58911,22,17,902.3498174765903,3,3.902082136863853,7026,4,3,0,0,0,0,152.76928585416022,1196.7728455633496,475.3324329224207,Normal
